OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,CustomerAge,PaymentMethod,Rating,Revenue,Month
ORD1530,2024-01-05,Central,Sports,Widget A,2.0,139.22,43.0,Credit Card,2.7,278.44,2024-01
ORD2156,2025-05-04,Central,Sports,Accessory M,14.0,110.57,27.0,Credit Card,4.6,1547.98,2025-05
ORD2268,2025-04-03,East,Clothing,Gadget Y,1.0,132.22,45.0,Credit Card,2.9,132.22,2025-04
ORD1240,2025-04-25,Central,Books,Item N,12.0,239.87,38.0,Upi,4.7,2878.44,2025-04
ORD2138,2024-08-13,North,Home & Kitchen,Gadget X,3.0,108.96,45.0,Net Banking,2.6,326.88,2024-08
ORD2513,2024-12-06,Central,Electronics,Widget B,13.0,225.32,65.0,Cash,2.4,2929.16,2024-12
ORD1187,2024-10-24,East,Home & Kitchen,Gadget Y,10.0,164.87,35.0,Upi,3.0,1648.7,2024-10
ORD1246,2024-01-17,West,Books,Gadget Y,6.0,186.655,68.0,Net Banking,1.4,1119.93,2024-01
ORD2953,2024-08-22,South,Electronics,Gadget X,1.0,134.66,34.0,Credit Card,2.7,134.66,2024-08
ORD2409,2025-05-30,East,Clothing,Widget B,7.0,55.86,52.0,Cash,1.7,391.02,2025-05
ORD2729,2025-02-10,North,Home & Kitchen,Gizmo Z,1.0,294.87,30.0,Credit Card,3.0,294.87,2025-02
ORD1730,2024-05-19,West,Books,Gadget X,9.0,75.67,27.0,Upi,4.2,681.03,2024-05
ORD1692,2024-11-15,South,Electronics,Device Q,5.0,389.46,30.0,Credit Card,2.4,1947.3,2024-11
ORD1302,2025-03-19,West,Electronics,Gadget Y,13.0,201.58,47.0,Credit Card,1.9,2620.54,2025-03
ORD1283,2025-06-08,West,Clothing,Device Q,5.0,239.13,61.0,Credit Card,3.6,1195.65,2025-06
ORD2966,2025-04-05,Central,Home & Kitchen,Item N,1.0,253.06,65.0,Debit Card,4.8,253.06,2025-04
ORD1505,2025-04-15,North,Books,Widget A,5.0,258.12,55.0,Credit Card,3.3,1290.6,2025-04
ORD2955,2025-06-17,East,Books,Accessory M,13.0,210.03,46.0,Upi,4.7,2730.39,2025-06
ORD1321,2025-05-27,South,Books,Device Q,4.0,230.15,53.0,Upi,4.1,920.6,2025-05
ORD2494,2024-09-07,South,Books,Gadget X,6.0,206.94,41.0,Cash,1.7,1241.64,2024-09
ORD2276,2025-05-03,Central,Electronics,Item N,7.0,89.5,52.0,Upi,4.9,626.5,2025-05
ORD2854,2024-07-10,Central,Home & Kitchen,Widget A,10.0,171.4,69.0,Upi,4.9,1714.0,2024-07
ORD1621,2024-01-05,South,Electronics,Widget A,3.0,68.49,51.0,Upi,1.8,205.47,2024-01
ORD2127,2024-12-09,West,Home & Kitchen,Gadget Y,14.0,70.47,48.0,Debit Card,3.9,986.58,2024-12
ORD2056,2024-09-24,Central,Sports,Widget A,11.0,318.1,38.0,Cash,4.5,3499.1,2024-09
ORD1122,2024-11-26,North,Books,Device Q,3.0,184.02,44.0,Cash,2.0,552.06,2024-11
ORD1840,2024-12-11,West,Clothing,Device Q,14.0,118.27,33.0,Credit Card,3.0,1655.78,2024-12
ORD1510,2025-01-07,Central,Electronics,Widget B,1.0,221.02,38.0,Net Banking,3.7,221.02,2025-01
ORD1280,2025-04-21,Central,Sports,Gizmo Z,5.0,118.92,42.0,Net Banking,2.1,594.6,2025-04
ORD2684,2024-09-15,Central,Home & Kitchen,Gadget Y,4.0,384.96,43.0,Net Banking,1.4,1539.84,2024-09
ORD2260,2024-10-11,Central,Home & Kitchen,Device Q,10.0,377.39,40.0,Debit Card,3.2,3773.9,2024-10
ORD2670,2024-12-18,North,Toys,Gadget Y,5.0,191.25,32.0,Net Banking,3.8,956.25,2024-12
ORD2309,2025-01-21,South,Books,Gizmo Z,1.0,236.23,43.0,Debit Card,4.3,236.23,2025-01
ORD2046,2024-11-13,Central,Sports,Gizmo Z,4.0,223.46,22.0,Debit Card,4.4,893.84,2024-11
ORD2527,2024-04-23,East,Electronics,Widget B,1.0,247.13,43.0,Upi,1.7,247.13,2024-04
ORD1756,2024-12-14,West,Toys,Accessory M,2.0,264.92,19.0,Upi,4.6,529.84,2024-12
ORD1677,2024-01-25,West,Home & Kitchen,Accessory M,14.0,359.52,47.0,Credit Card,4.7,5033.28,2024-01
ORD1518,2024-02-10,Central,Electronics,Device Q,5.0,265.46,56.0,Upi,4.1,1327.3,2024-02
ORD2805,2025-05-08,East,Books,Gadget Y,6.0,31.17,59.0,Upi,3.4,187.02,2025-05
ORD2528,2024-05-24,North,Home & Kitchen,Gizmo Z,8.0,192.905,48.0,Upi,4.0,1543.24,2024-05
ORD1067,2024-12-03,North,Clothing,Widget B,5.0,155.51,62.0,Upi,3.0,777.55,2024-12
ORD1332,2025-03-10,North,Sports,Device Q,2.0,227.4,51.0,Net Banking,4.8,454.8,2025-03
ORD1568,2025-03-13,Central,Books,Gadget X,10.0,124.61,45.0,Credit Card,3.0,1246.1,2025-03
ORD1882,2024-08-02,East,Electronics,Gizmo Z,5.0,126.72,49.0,Cash,2.8,633.6,2024-08
ORD2999,2024-01-13,South,Electronics,Item N,14.0,13.82,50.0,Upi,4.9,193.48,2024-01
ORD2449,2024-08-16,North,Home & Kitchen,Item N,2.0,173.57,24.0,Upi,1.4,347.14,2024-08
ORD2117,2025-01-23,Central,Electronics,Widget B,11.0,90.71,43.0,Net Banking,1.3,997.81,2025-01
ORD1472,2025-03-31,North,Sports,Widget B,14.0,190.62,47.0,Debit Card,3.5,2668.68,2025-03
ORD2592,2024-11-19,East,Books,Accessory M,10.0,143.9,37.0,Net Banking,3.0,1439.0,2024-11
ORD1511,2024-01-08,North,Books,Widget A,7.0,58.95,43.0,Debit Card,2.7,412.65,2024-01
ORD1477,2024-07-08,Central,Books,Device Q,10.0,186.655,46.0,Debit Card,2.7,1866.55,2024-07
ORD2796,2024-02-25,Central,Electronics,Widget B,14.0,280.0,56.0,Cash,3.0,3920.0,2024-02
ORD2417,2025-05-26,North,Books,Gadget Y,9.0,102.38,69.0,Credit Card,4.6,921.42,2025-05
ORD1318,2024-05-06,South,Sports,Widget B,3.0,127.6,50.0,Debit Card,1.7,382.8,2024-05
ORD1975,2024-03-15,South,Electronics,Widget A,7.0,170.56,35.0,Cash,4.7,1193.92,2024-03
ORD2741,2025-05-04,North,Sports,Accessory M,3.0,251.62,68.0,Credit Card,2.6,754.86,2025-05
ORD2866,2024-10-10,East,Clothing,Widget A,3.0,115.74,51.0,Cash,2.3,347.22,2024-10
ORD1581,2024-04-12,East,Clothing,Widget B,12.0,174.81,21.0,Debit Card,4.4,2097.72,2024-04
ORD1132,2024-09-15,North,Sports,Gizmo Z,5.0,62.19,69.0,Net Banking,1.8,310.95,2024-09
ORD2747,2024-08-03,North,Books,Widget A,2.0,183.02,41.0,Credit Card,1.1,366.04,2024-08
ORD1863,2024-01-25,North,Toys,Item N,14.0,215.8,65.0,Net Banking,2.6,3021.2,2024-01
ORD2433,2024-11-29,North,Sports,Accessory M,8.0,384.69,18.0,Cash,4.8,3077.52,2024-11
ORD2238,2025-03-30,Central,Toys,Device Q,13.0,123.12,27.0,Cash,1.5,1600.56,2025-03
ORD2976,2025-01-01,Central,Electronics,Widget B,5.0,202.5,41.0,Cash,4.0,1012.5,2025-01
ORD1368,2024-02-12,East,Clothing,Gizmo Z,7.0,196.99,66.0,Cash,4.7,1378.93,2024-02
ORD1732,2024-03-30,East,Books,Gadget X,14.0,186.62,46.0,Credit Card,3.4,2612.68,2024-03
ORD2379,2024-11-09,North,Clothing,Widget A,6.0,91.5,51.0,Upi,2.5,549.0,2024-11
ORD1125,2025-04-17,West,Home & Kitchen,Item N,3.0,66.87,46.0,Upi,3.2,200.61,2025-04
ORD2201,2024-05-26,West,Toys,Widget B,7.0,135.94,58.0,Net Banking,4.6,951.58,2024-05
ORD1256,2024-10-06,East,Clothing,Widget B,1.0,80.95,44.0,Net Banking,3.7,80.95,2024-10
ORD2993,2024-01-10,West,Books,Gadget X,1.0,119.19,60.0,Net Banking,1.5,119.19,2024-01
ORD2125,2025-03-07,East,Clothing,Gadget Y,11.0,133.1,25.0,Cash,1.8,1464.1,2025-03
ORD1289,2025-02-03,East,Electronics,Item N,2.0,112.36,41.0,Net Banking,2.3,224.72,2025-02
ORD2298,2025-06-07,West,Sports,Widget B,5.0,424.6474999999999,32.0,Debit Card,3.9,2123.24,2025-06
ORD1777,2025-05-17,North,Sports,Widget A,7.0,356.44,25.0,Credit Card,1.1,2495.08,2025-05
ORD1081,2024-03-03,West,Home & Kitchen,Accessory M,1.0,116.19,36.0,Upi,2.8,116.19,2024-03
ORD1053,2025-01-22,Central,Books,Widget B,13.0,204.66,18.0,Credit Card,2.8,2660.58,2025-01
ORD1927,2024-04-29,South,Clothing,Gadget Y,13.0,198.1,39.0,Credit Card,2.8,2575.3,2024-04
ORD2095,2025-03-01,South,Sports,Gizmo Z,9.0,133.79,30.0,Cash,2.0,1204.11,2025-03
ORD1557,2024-01-01,West,Books,Widget A,12.0,61.26,65.0,Credit Card,3.0,735.12,2024-01
ORD1040,2024-11-11,West,Electronics,Widget B,5.0,107.07,61.0,Upi,4.7,535.35,2024-11
ORD2241,2025-02-15,East,Clothing,Item N,2.0,230.58,19.0,Upi,4.4,461.16,2025-02
ORD1261,2024-04-08,East,Electronics,Widget A,14.0,205.33,51.0,Upi,2.5,2874.62,2024-04
ORD2584,2025-03-02,South,Electronics,Widget B,1.0,102.97,32.0,Debit Card,2.7,102.97,2025-03
ORD1930,2025-05-14,East,Toys,Device Q,4.0,107.01,68.0,Cash,3.8,428.04,2025-05
ORD1083,2025-05-13,South,Books,Gadget X,2.0,194.94,48.0,Upi,2.4,389.88,2025-05
ORD2699,2024-07-26,South,Home & Kitchen,Gizmo Z,13.0,333.2,28.0,Debit Card,4.0,4331.6,2024-07
ORD2229,2024-08-20,North,Books,Gizmo Z,6.0,195.46,32.0,Debit Card,2.2,1172.76,2024-08
ORD2573,2024-06-02,South,Toys,Device Q,3.0,344.74,46.0,Debit Card,2.5,1034.22,2024-06
ORD1841,2025-02-23,West,Clothing,Widget B,4.0,149.08,46.0,Upi,4.7,596.32,2025-02
ORD1030,2025-04-20,West,Electronics,Accessory M,14.0,290.6,27.0,Cash,4.3,4068.4,2025-04
ORD1513,2024-12-13,North,Sports,Accessory M,14.0,218.2,64.0,Debit Card,2.7,3054.8,2024-12
ORD2015,2025-05-05,North,Books,Gadget X,10.0,180.77,52.0,Cash,3.5,1807.7,2025-05
ORD2312,2025-01-12,North,Home & Kitchen,Item N,14.0,348.79,24.0,Upi,3.5,4883.06,2025-01
ORD2697,2024-10-29,East,Home & Kitchen,Gizmo Z,4.0,336.59,54.0,Debit Card,4.0,1346.36,2024-10
ORD2988,2024-04-13,South,Clothing,Accessory M,12.0,285.21,19.0,Debit Card,2.4,3422.52,2024-04
ORD2236,2025-04-11,Central,Toys,Widget A,6.0,396.19,18.0,Debit Card,3.8,2377.14,2025-04
ORD2320,2025-05-15,North,Books,Gizmo Z,9.0,406.05,20.0,Upi,2.2,3654.45,2025-05
ORD2826,2025-05-24,North,Home & Kitchen,Device Q,2.0,242.36,27.0,Cash,2.8,484.72,2025-05
ORD2606,2024-12-10,East,Electronics,Accessory M,1.0,133.49,67.0,Credit Card,3.3,133.49,2024-12
ORD2263,2025-04-04,West,Clothing,Item N,1.0,298.49,19.0,Net Banking,2.7,298.49,2025-04
ORD2858,2025-02-28,South,Sports,Widget B,12.0,208.48,29.0,Upi,2.3,2501.76,2025-02
ORD2898,2024-09-17,West,Clothing,Device Q,5.0,188.4,32.0,Net Banking,1.2,942.0,2024-09
ORD1048,2025-03-03,North,Books,Widget A,11.0,186.655,53.0,Net Banking,3.1,2053.2,2025-03
ORD2206,2024-12-28,East,Books,Device Q,4.0,74.62,43.0,Upi,4.2,298.48,2024-12
ORD2989,2025-04-27,East,Clothing,Accessory M,14.0,196.04,32.0,Cash,3.1,2744.56,2025-04
ORD1467,2025-03-26,East,Toys,Device Q,9.0,135.25,43.0,Upi,2.1,1217.25,2025-03
ORD1153,2024-08-07,South,Electronics,Widget B,6.0,193.5,68.0,Net Banking,3.0,1161.0,2024-08
ORD2589,2024-05-03,North,Electronics,Gizmo Z,2.0,380.13,33.0,Upi,3.2,760.26,2024-05
ORD2899,2024-12-15,South,Home & Kitchen,Widget B,12.0,150.97,24.0,Upi,5.0,1811.64,2024-12
ORD1394,2025-01-03,North,Home & Kitchen,Device Q,13.0,215.78,18.0,Debit Card,2.0,2805.14,2025-01
ORD1123,2025-05-20,West,Electronics,Widget A,14.0,133.46,41.0,Debit Card,1.9,1868.44,2025-05
ORD1355,2025-05-30,East,Home & Kitchen,Gizmo Z,5.0,197.34,38.0,Debit Card,1.2,986.7,2025-05
ORD1134,2025-03-31,West,Home & Kitchen,Widget B,10.0,125.15,43.0,Cash,4.5,1251.5,2025-03
ORD1268,2024-05-07,West,Home & Kitchen,Gizmo Z,7.0,345.18,19.0,Upi,2.9,2416.26,2024-05
ORD1385,2025-02-23,East,Clothing,Accessory M,10.0,101.43,21.0,Cash,3.4,1014.3,2025-02
ORD1609,2024-07-01,East,Clothing,Accessory M,7.0,275.97,30.0,Credit Card,4.1,1931.79,2024-07
ORD1220,2024-10-03,Central,Electronics,Gadget X,7.0,195.66,67.0,Upi,4.9,1369.62,2024-10
ORD1041,2024-01-14,West,Home & Kitchen,Gadget X,11.0,80.3,67.0,Net Banking,1.1,883.3,2024-01
ORD1219,2025-02-01,East,Books,Widget B,6.0,194.82,43.0,Debit Card,2.3,1168.92,2025-02
ORD1597,2024-05-17,Central,Books,Accessory M,11.0,111.13,40.0,Debit Card,2.3,1222.43,2024-05
ORD2273,2025-05-30,Central,Toys,Device Q,14.0,271.5,23.0,Cash,1.4,3801.0,2025-05
ORD2302,2025-06-22,West,Electronics,Gadget Y,7.0,168.96,51.0,Credit Card,2.0,1182.72,2025-06
ORD1680,2024-08-20,Central,Toys,Widget A,10.0,74.96,66.0,Cash,2.5,749.6,2024-08
ORD2134,2024-10-28,North,Electronics,Device Q,6.0,184.16,50.0,Credit Card,3.0,1104.96,2024-10
ORD2932,2024-05-03,Central,Electronics,Item N,10.0,122.69,25.0,Debit Card,1.1,1226.9,2024-05
ORD1875,2024-05-27,East,Electronics,Device Q,1.0,344.81,56.0,Credit Card,3.5,344.81,2024-05
ORD1541,2025-04-05,Central,Electronics,Device Q,8.0,87.71,27.0,Upi,1.6,701.68,2025-04
ORD2064,2024-09-06,West,Electronics,Widget A,6.0,141.81,45.0,Cash,2.3,850.86,2024-09
ORD1869,2024-03-03,South,Books,Gizmo Z,3.0,335.31,49.0,Net Banking,1.2,1005.93,2024-03
ORD2878,2024-03-27,South,Electronics,Accessory M,2.0,182.2,60.0,Debit Card,3.9,364.4,2024-03
ORD2906,2024-12-02,East,Sports,Accessory M,11.0,214.38,39.0,Cash,4.7,2358.18,2024-12
ORD2121,2025-01-10,North,Sports,Accessory M,10.0,142.0,66.0,Debit Card,3.2,1420.0,2025-01
ORD2587,2024-12-01,East,Electronics,Widget B,4.0,424.6474999999999,39.0,Net Banking,1.6,1698.59,2024-12
ORD2307,2024-01-27,Central,Books,Widget A,8.0,241.63,21.0,Cash,2.5,1933.04,2024-01
ORD2146,2024-08-13,Central,Books,Gadget Y,2.0,258.07,68.0,Debit Card,2.5,516.14,2024-08
ORD2106,2024-01-29,South,Electronics,Widget B,1.0,246.53,66.0,Upi,2.5,246.53,2024-01
ORD2598,2025-06-22,Central,Sports,Item N,13.0,215.34,43.0,Debit Card,1.6,2799.42,2025-06
ORD2847,2025-05-24,West,Electronics,Gizmo Z,1.0,110.28,35.0,Debit Card,4.9,110.28,2025-05
ORD2810,2024-04-10,South,Clothing,Device Q,8.0,203.14,43.0,Credit Card,2.9,1625.12,2024-04
ORD2403,2024-07-25,West,Toys,Item N,12.0,292.72,58.0,Cash,1.1,3512.64,2024-07
ORD2846,2024-07-01,South,Clothing,Gadget Y,9.0,124.03,67.0,Upi,3.0,1116.27,2024-07
ORD2886,2024-10-03,South,Sports,Widget B,3.0,109.27,54.0,Debit Card,2.2,327.81,2024-10
ORD2619,2024-03-24,South,Clothing,Widget A,9.0,201.65,19.0,Credit Card,4.4,1814.85,2024-03
ORD2376,2024-03-24,West,Home & Kitchen,Gizmo Z,9.0,85.92,50.0,Credit Card,4.7,773.28,2024-03
ORD1336,2024-03-09,East,Sports,Accessory M,13.0,258.85,29.0,Cash,4.2,3365.05,2024-03
ORD1232,2024-08-17,West,Sports,Gizmo Z,12.0,235.73,48.0,Upi,3.4,2828.76,2024-08
ORD2922,2024-12-16,Central,Home & Kitchen,Gadget Y,11.0,193.93,32.0,Debit Card,1.7,2133.23,2024-12
ORD2942,2025-05-11,Central,Electronics,Widget A,13.0,77.56,45.0,Credit Card,3.0,1008.28,2025-05
ORD1158,2024-02-22,South,Books,Gizmo Z,2.0,144.08,43.0,Upi,2.6,288.16,2024-02
ORD1468,2024-06-21,West,Electronics,Gadget Y,14.0,127.38,21.0,Debit Card,2.6,1783.32,2024-06
ORD2340,2024-03-28,North,Toys,Accessory M,8.0,424.6474999999999,40.0,Debit Card,4.4,3397.18,2024-03
ORD1872,2024-02-18,West,Clothing,Device Q,10.0,129.51,24.0,Debit Card,4.3,1295.1,2024-02
ORD2640,2024-06-15,East,Books,Gadget Y,12.0,140.0,50.0,Cash,3.0,1680.0,2024-06
ORD2047,2024-08-03,East,Electronics,Gadget Y,6.0,237.71,42.0,Debit Card,1.8,1426.26,2024-08
ORD2814,2025-02-23,West,Clothing,Item N,8.0,384.4,36.0,Cash,1.2,3075.2,2025-02
ORD2419,2025-02-21,Central,Toys,Accessory M,8.0,231.18,23.0,Cash,3.6,1849.44,2025-02
ORD1585,2024-11-30,West,Toys,Widget B,9.0,79.02,51.0,Credit Card,1.8,711.18,2024-11
ORD1205,2024-04-29,West,Sports,Widget A,8.0,221.57,43.0,Credit Card,1.2,1772.56,2024-04
ORD1003,2024-04-16,South,Sports,Widget B,12.0,106.53,46.0,Debit Card,4.4,1278.36,2024-04
ORD1905,2024-06-10,North,Sports,Gadget X,6.0,169.25,39.0,Cash,4.3,1015.5,2024-06
ORD2838,2024-07-31,North,Toys,Gadget X,9.0,130.34,21.0,Net Banking,5.0,1173.06,2024-07
ORD2183,2024-09-07,North,Home & Kitchen,Accessory M,12.0,104.0,42.0,Credit Card,3.4,1248.0,2024-09
ORD2869,2024-06-21,North,Books,Widget B,4.0,81.26,63.0,Cash,4.8,325.04,2024-06
ORD2737,2024-12-07,South,Clothing,Widget B,4.0,135.05,45.0,Debit Card,3.0,540.2,2024-12
ORD2082,2024-05-10,Central,Toys,Item N,12.0,211.2,33.0,Debit Card,3.8,2534.4,2024-05
ORD1693,2025-03-18,Central,Home & Kitchen,Gadget Y,2.0,134.64,44.0,Debit Card,3.0,269.28,2025-03
ORD2695,2025-04-21,East,Electronics,Item N,10.0,235.32,59.0,Cash,3.1,2353.2,2025-04
ORD2675,2025-05-31,Central,Home & Kitchen,Item N,7.0,61.98,49.0,Credit Card,1.8,433.86,2025-05
ORD1714,2024-01-04,East,Toys,Widget A,7.0,105.9,30.0,Upi,4.7,741.3,2024-01
ORD1970,2025-05-08,Central,Home & Kitchen,Item N,7.0,178.67,53.0,Debit Card,3.6,1250.69,2025-05
ORD2150,2025-05-31,North,Home & Kitchen,Gadget Y,1.0,52.37,24.0,Debit Card,4.1,52.37,2025-05
ORD1883,2025-03-10,North,Sports,Gadget Y,10.0,208.47,60.0,Cash,1.1,2084.7,2025-03
ORD2676,2025-03-03,South,Clothing,Item N,2.0,169.97,23.0,Net Banking,4.5,339.94,2025-03
ORD2074,2025-03-18,North,Home & Kitchen,Widget A,2.0,194.62,50.0,Credit Card,3.5,389.24,2025-03
ORD2128,2024-05-19,North,Electronics,Device Q,2.0,212.99,54.0,Credit Card,3.9,425.98,2024-05
ORD2600,2024-10-17,South,Books,Gadget Y,13.0,223.91,19.0,Net Banking,4.0,2910.83,2024-10
ORD2287,2025-03-15,Central,Books,Gadget Y,2.0,219.79,44.0,Debit Card,2.2,439.58,2025-03
ORD1157,2024-05-09,Central,Home & Kitchen,Widget B,3.0,240.88,47.0,Upi,3.0,722.64,2024-05
ORD2070,2025-04-21,East,Home & Kitchen,Item N,3.0,169.29,39.0,Credit Card,3.4,507.87,2025-04
ORD1523,2024-09-09,Central,Clothing,Accessory M,10.0,150.16,35.0,Net Banking,1.1,1501.6,2024-09
ORD1462,2024-06-15,West,Books,Device Q,6.0,136.75,49.0,Credit Card,1.1,820.5,2024-06
ORD1652,2024-08-03,East,Books,Gadget X,10.0,195.51,69.0,Upi,3.0,1955.1,2024-08
ORD1160,2024-09-03,South,Sports,Widget B,9.0,168.57,23.0,Credit Card,3.0,1517.13,2024-09
ORD1305,2024-01-05,West,Home & Kitchen,Gadget Y,9.0,180.2,43.0,Upi,4.2,1621.8,2024-01
ORD1656,2024-11-07,South,Electronics,Gizmo Z,10.0,226.57,47.0,Debit Card,4.9,2265.7,2024-11
ORD1547,2025-06-01,West,Clothing,Gizmo Z,14.0,336.83,65.0,Cash,1.8,4715.62,2025-06
ORD1713,2024-03-15,Central,Home & Kitchen,Gizmo Z,3.0,86.74,57.0,Credit Card,4.8,260.22,2024-03
ORD1395,2025-06-08,East,Clothing,Accessory M,2.0,123.09,33.0,Net Banking,1.8,246.18,2025-06
ORD1783,2025-03-23,North,Sports,Gadget X,6.0,185.68,22.0,Credit Card,4.3,1114.08,2025-03
ORD1399,2024-03-02,East,Electronics,Accessory M,1.0,217.32,43.0,Net Banking,4.1,217.32,2024-03
ORD1798,2025-05-31,South,Books,Widget A,8.0,360.87,67.0,Debit Card,3.0,2886.96,2025-05
ORD1618,2024-03-01,West,Clothing,Item N,1.0,207.7,21.0,Credit Card,1.2,207.7,2024-03
ORD2563,2025-05-11,West,Books,Device Q,9.0,161.39,43.0,Upi,4.1,1452.51,2025-05
ORD1508,2024-12-23,North,Home & Kitchen,Item N,11.0,234.21,65.0,Credit Card,3.9,2576.31,2024-12
ORD2390,2024-08-30,Central,Sports,Device Q,3.0,203.46,43.0,Net Banking,3.6,610.38,2024-08
ORD1736,2024-09-15,East,Books,Gadget Y,7.0,229.48,29.0,Upi,2.8,1606.36,2024-09
ORD2327,2024-09-30,North,Home & Kitchen,Device Q,2.0,299.83,42.0,Debit Card,4.0,599.66,2024-09
ORD2698,2024-11-06,South,Clothing,Widget B,1.0,188.4,58.0,Upi,3.0,188.4,2024-11
ORD2005,2024-11-05,North,Home & Kitchen,Device Q,3.0,127.52,63.0,Credit Card,1.2,382.56,2024-11
ORD1867,2024-06-25,West,Sports,Widget A,1.0,316.99,20.0,Debit Card,4.8,316.99,2024-06
ORD1459,2025-02-18,Central,Clothing,Widget A,7.0,169.23,20.0,Debit Card,2.8,1184.61,2025-02
ORD1971,2024-01-04,Central,Sports,Gizmo Z,6.0,188.35,43.0,Cash,1.7,1130.1,2024-01
ORD1062,2024-09-27,North,Home & Kitchen,Device Q,7.0,215.19,43.0,Credit Card,4.9,1506.33,2024-09
ORD2855,2024-01-17,East,Home & Kitchen,Widget B,11.0,362.32,48.0,Net Banking,3.0,3985.52,2024-01
ORD1871,2025-04-13,West,Sports,Gadget X,12.0,190.62,19.0,Debit Card,2.4,2287.44,2025-04
ORD1993,2024-05-09,West,Toys,Gizmo Z,8.0,209.69,53.0,Upi,3.5,1677.52,2024-05
ORD2605,2024-03-30,South,Toys,Accessory M,2.0,185.17,37.0,Credit Card,3.0,370.34,2024-03
ORD1457,2024-03-10,West,Sports,Accessory M,7.0,119.45,43.0,Upi,2.0,836.15,2024-03
ORD2908,2024-12-25,Central,Home & Kitchen,Widget B,8.0,174.67,39.0,Credit Card,3.0,1397.36,2024-12
ORD1478,2025-05-19,West,Electronics,Item N,1.0,135.88,21.0,Debit Card,3.0,135.88,2025-05
ORD2075,2025-05-04,South,Toys,Widget A,2.0,99.77,24.0,Net Banking,4.9,199.54,2025-05
ORD2688,2024-07-27,Central,Electronics,Accessory M,2.0,67.52,25.0,Debit Card,2.4,135.04,2024-07
ORD1870,2024-06-04,South,Clothing,Gizmo Z,11.0,406.71,40.0,Upi,1.6,4473.81,2024-06
ORD1790,2024-06-05,South,Books,Accessory M,11.0,179.63,32.0,Credit Card,3.8,1975.93,2024-06
ORD1617,2024-04-02,North,Home & Kitchen,Accessory M,14.0,103.4,37.0,Net Banking,1.7,1447.6,2024-04
ORD2883,2025-04-27,Central,Clothing,Accessory M,8.0,61.35,48.0,Cash,3.9,490.8,2025-04
ORD2980,2024-04-20,East,Sports,Item N,1.0,284.65,40.0,Credit Card,2.4,284.65,2024-04
ORD2904,2025-01-02,South,Electronics,Widget B,5.0,274.97,34.0,Net Banking,2.8,1374.85,2025-01
ORD2162,2024-06-08,East,Electronics,Gadget Y,5.0,105.24,47.0,Debit Card,2.9,526.2,2024-06
ORD2647,2024-08-13,North,Home & Kitchen,Widget A,5.0,174.84,62.0,Upi,1.1,874.2,2024-08
ORD1347,2024-12-22,East,Clothing,Accessory M,7.0,180.46,59.0,Debit Card,3.3,1263.22,2024-12
ORD2033,2024-08-16,West,Books,Gadget X,21.5,370.99,18.0,Upi,4.6,7976.28,2024-08
ORD2215,2025-06-18,East,Electronics,Item N,5.0,102.34,62.0,Cash,3.3,511.7,2025-06
ORD2790,2024-10-13,Central,Electronics,Gadget Y,10.0,260.63,66.0,Credit Card,4.1,2606.3,2024-10
ORD1760,2024-06-13,East,Clothing,Widget A,6.0,294.1,68.0,Cash,3.7,1764.6,2024-06
ORD1954,2025-05-20,West,Toys,Widget B,13.0,176.175,27.0,Net Banking,5.0,2290.28,2025-05
ORD1446,2025-02-25,North,Books,Device Q,4.0,424.6474999999999,50.0,Net Banking,3.0,1698.59,2025-02
ORD1650,2024-01-28,Central,Clothing,Widget A,11.0,198.58,36.0,Net Banking,2.0,2184.38,2024-01
ORD2313,2025-06-10,East,Clothing,Widget B,8.0,262.8,39.0,Net Banking,1.2,2102.4,2025-06
ORD2901,2025-06-03,East,Books,Device Q,11.0,126.43,62.0,Debit Card,1.3,1390.73,2025-06
ORD1379,2024-07-14,East,Sports,Accessory M,5.0,316.73,67.0,Upi,1.1,1583.65,2024-07
ORD1564,2024-04-04,South,Home & Kitchen,Gadget X,11.0,102.96,30.0,Debit Card,4.0,1132.56,2024-04
ORD2352,2024-07-12,South,Clothing,Widget A,1.0,399.98,43.0,Debit Card,3.4,399.98,2024-07
ORD2764,2024-04-04,West,Toys,Widget A,5.0,81.22,68.0,Debit Card,4.3,406.1,2024-04
ORD2634,2024-02-18,Central,Sports,Accessory M,11.0,143.11,31.0,Net Banking,3.4,1574.21,2024-02
ORD1956,2024-10-06,West,Sports,Gizmo Z,5.0,127.51,62.0,Upi,1.6,637.55,2024-10
ORD2946,2025-01-31,North,Home & Kitchen,Widget B,2.0,156.01,31.0,Debit Card,2.5,312.02,2025-01
ORD2624,2024-12-27,East,Toys,Item N,9.0,372.11,55.0,Net Banking,3.6,3348.99,2024-12
ORD1920,2024-02-20,South,Clothing,Widget A,14.0,188.4,35.0,Credit Card,2.6,2637.6,2024-02
ORD1231,2024-02-07,South,Electronics,Item N,4.0,119.59,46.0,Cash,1.7,478.36,2024-02
ORD2228,2024-04-22,East,Books,Accessory M,8.0,75.28,43.0,Upi,1.4,602.24,2024-04
ORD1382,2024-03-15,North,Sports,Gadget Y,9.0,190.62,56.0,Upi,4.5,1715.58,2024-03
ORD2279,2024-06-05,East,Clothing,Widget A,4.0,139.38,27.0,Credit Card,1.1,557.52,2024-06
ORD2423,2024-09-02,West,Sports,Gizmo Z,21.5,309.33,64.0,Upi,5.0,6650.59,2024-09
