OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,CustomerAge,PaymentMethod,Rating
ORD2737,07 Dec 2024,South,Clothing,Widget B,4,135.05,45.0,Debit Card,
ORD2082,10 May 2024,central,TOYS,Item N,12,211.2,33.0,,3.8
ORD1693,2025-03-18,Central,  Home & Kitchen  ,Gadget Y,2,134.64,44.0,Debit Card,3.0
ORD2695,04-21-2025,East,electronics,Item N,10,235.32,59.0,Cash,3.1
ORD2675,2025-05-31,Central,Home & Kitchen,Item N,7,61.98,49.0,Credit Card,1.8
ORD1714,2024-01-04,East,toys,Widget A,7,105.9,30.0,UPI,4.7
ORD1970,2025-05-08,Central,home & kitchen,Item N,7,178.67,53.0,Debit Card,3.6
ORD2150,31/05/2025,North,Home & Kitchen,Gadget Y,1,52.37,24.0,Debit Card,4.1
ORD2960,11/03/2025,south,HOME & KITCHEN,Widget A,14,361.08,29.0,Debit Card,2.7
ORD1883,2025-03-10,north,Sports,Gadget Y,10,208.47,60.0,Cash,1.1
ORD2676,03/03/2025,SOUTH,Clothing,Item N,2,169.97,23.0,Net Banking,4.5
ORD2074,18 Mar 2025,North,Home & Kitchen,Widget A,2,194.62,50.0,Credit Card,3.5
ORD2128,05-19-2024,NORTH,electronics,Device Q,2,212.99,54.0,Credit Card,3.9
ORD2600,10-17-2024,SOUTH,books,Gadget Y,13,223.91,19.0,Net Banking,4.0
ORD2287,2025-03-15,Central,Books,Gadget Y,2,219.79,44.0,Debit Card,2.2
ORD1157,05-09-2024,Central,Home & Kitchen,Widget B,3,240.88,47.0,UPI,
ORD2070,21 Apr 2025,EAST,Home & Kitchen,Item N,3,169.29,39.0,Credit Card,3.4
ORD1523,09/09/2024,  Central  ,CLOTHING,Accessory M,10,150.16,35.0,Net Banking,1.1
ORD1462,15/06/2024,west,Books,Device Q,6,136.75,49.0,Credit Card,1.1
ORD1652,08-03-2024,East,Books,Gadget X,10,195.51,69.0,UPI,3.0
ORD1160,03/09/2024,South,sports,Widget B,9,168.57,23.0,Credit Card,3.0
ORD1305,01-05-2024,West,Home & Kitchen,Gadget Y,9,180.2,,UPI,4.2
ORD1656,11-07-2024,SOUTH,Electronics,Gizmo Z,10,226.57,47.0,Debit Card,4.9
ORD1547,2025-06-01,WEST,CLOTHING,Gizmo Z,14,336.83,65.0,Cash,1.8
ORD1713,03-15-2024,CENTRAL,Home & Kitchen,Gizmo Z,3,86.74,57.0,Credit Card,4.8
ORD1395,08/06/2025,East,clothing,Accessory M,2,123.09,33.0,Net Banking,1.8
ORD1783,03-23-2025,North,sports,Gadget X,6,185.68,22.0,Credit Card,4.3
ORD1399,2024-03-02,east,ELECTRONICS,Accessory M,1,217.32,,Net Banking,4.1
ORD1798,05-31-2025,South,Books,Widget A,8,360.87,67.0,Debit Card,3.0
ORD1618,2024-03-01,  West  ,clothing,Item N,1,207.7,21.0,Credit Card,1.2
ORD2563,11/05/2025,West,Books,Device Q,9,161.39,43.0,UPI,4.1
ORD1508,2024-12-23,  North  ,Home & Kitchen,Item N,11,234.21,65.0,Credit Card,3.9
ORD2390,2024-08-30,central,Sports,Device Q,3,203.46,43.0,Net Banking,3.6
ORD1736,15/09/2024,EAST,books,Gadget Y,7,229.48,29.0,UPI,2.8
ORD2327,30 Sep 2024,north,Home & Kitchen,Device Q,2,299.83,42.0,Debit Card,4.0
ORD2698,06/11/2024,south,Clothing,Widget B,1,,58.0,UPI,
ORD2005,11-05-2024,North,Home & Kitchen,Device Q,3,127.52,63.0,Credit Card,1.2
ORD1867,2024-06-25,WEST,Sports,Widget A,1,316.99,20.0,Debit Card,4.8
ORD1459,18/02/2025,CENTRAL,clothing,Widget A,7,169.23,20.0,Debit Card,2.8
ORD1971,2024-01-04,central,Sports,Gizmo Z,6,188.35,43.0,Cash,1.7
ORD1062,2024-09-27,North,home & kitchen,Device Q,7,215.19,43.0,Credit Card,4.9
ORD2855,17/01/2024,East,  Home & Kitchen  ,Widget B,11,362.32,48.0,Net Banking,
ORD1871,13/04/2025,West,sports,Gadget X,12,,19.0,Debit Card,2.4
ORD1993,2024-05-09,WEST,  Toys  ,Gizmo Z,8,209.69,53.0,UPI,3.5
ORD2605,30 Mar 2024,South,Toys,Accessory M,2,185.17,37.0,Credit Card,
ORD1457,10/03/2024,  West  ,sports,Accessory M,7,119.45,,UPI,2.0
ORD2908,2024-12-25,Central,Home & Kitchen,Widget B,8,174.67,39.0,Credit Card,
ORD1478,19/05/2025,West,ELECTRONICS,Item N,1,135.88,21.0,Debit Card,
ORD2075,04/05/2025,SOUTH,Toys,Widget A,2,99.77,24.0,Net Banking,4.9
ORD2688,27/07/2024,Central,Electronics,Accessory M,2,67.52,25.0,Debit Card,2.4
ORD1870,04/06/2024,South,Clothing,Gizmo Z,11,406.71,40.0,UPI,1.6
ORD1790,05/06/2024,south,BOOKS,Accessory M,11,179.63,32.0,Credit Card,3.8
ORD1617,02 Apr 2024,north,Home & Kitchen,Accessory M,14,103.4,37.0,Net Banking,1.7
ORD2883,2025-04-27,CENTRAL,CLOTHING,Accessory M,8,61.35,48.0,Cash,3.9
ORD2980,04-20-2024,East,sports,Item N,1,284.65,40.0,Credit Card,2.4
ORD2904,02/01/2025,  South  ,Electronics,Widget B,5,274.97,34.0,Net Banking,2.8
ORD2162,06-08-2024,East,Electronics,Gadget Y,5,105.24,47.0,Debit Card,2.9
ORD2647,2024-08-13,North,home & kitchen,Widget A,5,174.84,62.0,UPI,1.1
ORD1347,12-22-2024,,CLOTHING,Accessory M,7,180.46,59.0,Debit Card,3.3
ORD2033,2024-08-16,west,Books,Gadget X,286,370.99,18.0,UPI,4.6
ORD2215,18 Jun 2025,East,Electronics,Item N,5,102.34,62.0,Cash,3.3
ORD2790,13/10/2024,Central,ELECTRONICS,Gadget Y,10,260.63,66.0,Credit Card,4.1
ORD1760,2024-06-13,  East  ,clothing,Widget A,6,294.1,68.0,Cash,3.7
ORD1954,2025-05-20,WEST,toys,Widget B,13,,27.0,Net Banking,5.0
ORD1446,25 Feb 2025,NORTH,Books,Device Q,4,1612.7833811823618,50.0,Net Banking,
ORD1650,28 Jan 2024,CENTRAL,Clothing,Widget A,11,198.58,36.0,Net Banking,2.0
ORD2313,2025-06-10,  East  ,Clothing,Widget B,8,262.8,39.0,Net Banking,1.2
ORD2901,06-03-2025,East,BOOKS,Device Q,11,126.43,62.0,Debit Card,1.3
ORD1379,14/07/2024,EAST,Sports,Accessory M,5,316.73,67.0,UPI,1.1
ORD1564,04/04/2024,South,home & kitchen,Gadget X,11,102.96,30.0,Debit Card,4.0
ORD2352,12/07/2024,South,Clothing,Widget A,1,399.98,,Debit Card,3.4
ORD2764,04/04/2024,West,Toys,Widget A,5,81.22,68.0,Debit Card,4.3
ORD2634,2024-02-18,CENTRAL,SPORTS,Accessory M,11,143.11,31.0,Net Banking,3.4
ORD1956,10-06-2024,West,SPORTS,Gizmo Z,5,127.51,62.0,UPI,1.6
ORD2946,2025-01-31,north,  Home & Kitchen  ,Widget B,2,156.01,31.0,,2.5
ORD2624,2024-12-27,EAST,toys,Item N,9,372.11,55.0,Net Banking,3.6
ORD1920,20/02/2024,south,Clothing,Widget A,14,,35.0,Credit Card,2.6
ORD1231,07 Feb 2024,South,Electronics,Item N,4,119.59,46.0,Cash,1.7
ORD2228,22 Apr 2024,EAST,Books,Accessory M,8,75.28,,UPI,1.4
ORD1382,15 Mar 2024,North,Sports,Gadget Y,9,,56.0,UPI,4.5
ORD2279,05/06/2024,East,Clothing,Widget A,4,139.38,27.0,Credit Card,1.1
ORD2423,2024-09-02,West,Sports,Gizmo Z,320,309.33,64.0,UPI,5.0
ORD1072,07/05/2025,West,Clothing,Gadget Y,1,323.39,32.0,Cash,3.2
ORD1070,06 Jul 2024,North,CLOTHING,Widget B,5,95.68,65.0,UPI,
ORD2350,2024-04-25,North,Sports,Widget B,13,171.46,24.0,,2.7
ORD2839,2024-12-03,East,Toys,Widget A,2,54.01,25.0,Cash,
ORD1171,19 Jul 2024,North,Sports,Gizmo Z,11,,47.0,Credit Card,2.4
ORD2090,14/12/2024,West,toys,Gadget Y,7,263.99,55.0,Cash,2.9
ORD1168,07-16-2024,North,HOME & KITCHEN,Widget A,4,236.35,39.0,Credit Card,3.0
ORD1493,15/06/2025,North,  Toys  ,Widget B,5,372.85,69.0,Credit Card,2.6
ORD2267,2024-03-19,South,  Toys  ,Gizmo Z,4,310.12,69.0,Net Banking,3.9
ORD2044,2025-05-11,north,Books,Gadget Y,14,127.52,18.0,Debit Card,3.5
ORD2526,17 Feb 2025,West,Home & Kitchen,Device Q,3,88.6,30.0,,2.3
ORD1893,01-19-2024,South,electronics,Accessory M,14,327.45,56.0,UPI,2.1
ORD1272,03 Jun 2024,east,Sports,Device Q,9,280.9,,Cash,
ORD2444,2024-05-09,West,ELECTRONICS,Widget B,2,241.23,66.0,Credit Card,3.0
ORD1420,2024-05-30,north,Electronics,Gadget X,8,260.49,33.0,UPI,2.1
ORD1094,2024-02-02,central,CLOTHING,Widget A,6,153.88,38.0,Net Banking,4.5
ORD2384,14/01/2024,CENTRAL,Home & Kitchen,Accessory M,9,168.9,36.0,UPI,
ORD2604,01-02-2024,CENTRAL,Home & Kitchen,Device Q,8,160.82,51.0,Debit Card,3.2
ORD2615,28/08/2024,  West  ,Sports,Accessory M,10,217.91,,Credit Card,1.0
ORD1042,29/08/2024,South,Home & Kitchen,Accessory M,8,160.1,56.0,Debit Card,4.1
ORD1056,15/04/2024,Central,electronics,Widget B,9,96.21,42.0,UPI,
ORD2621,19 Jan 2025,central,Electronics,Widget A,3,235.75,47.0,Credit Card,4.3
ORD2126,02-02-2025,West,SPORTS,Widget B,9,89.04,54.0,UPI,
ORD2190,27 Oct 2024,West,electronics,Device Q,7,131.69,34.0,Cash,3.6
ORD2304,05/03/2025,East,Books,Accessory M,4,197.26,37.0,Cash,2.2
ORD1888,04/03/2025,South,CLOTHING,Gadget Y,1,-46.97,27.0,,1.6
ORD1574,23 Jan 2025,West,  Toys  ,Widget A,4,185.29,19.0,Cash,1.5
ORD1038,30/09/2024,CENTRAL,Home & Kitchen,Device Q,9,146.53,59.0,UPI,3.0
ORD1306,04-12-2024,West,home & kitchen,Gadget X,9,229.66,66.0,Debit Card,2.3
ORD1668,29/09/2024,South,Electronics,Accessory M,5,179.27,,Debit Card,1.4
ORD1006,05-01-2024,  West  ,Toys,Widget B,10,160.57,20.0,Credit Card,3.6
ORD2077,09/06/2025,South,Home & Kitchen,Item N,6,250.92,,UPI,3.9
ORD1782,27/06/2024,NORTH,  Toys  ,Item N,1,142.77,20.0,Net Banking,2.1
ORD1408,2024-09-21,north,books,Gadget Y,3,143.79,25.0,Net Banking,
ORD2018,04-26-2025,NORTH,Clothing,Accessory M,12,,54.0,Cash,1.2
ORD1781,01-25-2025,North,toys,Widget A,12,75.76,23.0,UPI,2.1
ORD1166,2024-10-20,East,electronics,Widget B,9,253.28,49.0,UPI,4.5
ORD1534,2024-05-25,  Central  ,TOYS,Gadget X,10,180.71,18.0,Net Banking,3.7
ORD1583,01/11/2024,NORTH,ELECTRONICS,Item N,8,114.4,,Debit Card,4.0
ORD2274,2024-04-08,West,Books,Widget A,11,233.77,47.0,Credit Card,2.7
ORD2934,20 Jun 2024,SOUTH,Clothing,Device Q,7,89.12,,Net Banking,2.3
ORD2445,24/05/2024,CENTRAL,Books,Item N,2,144.09,42.0,,2.1
ORD2252,2025-06-07,Central,  Toys  ,Gadget X,7,203.77,60.0,Credit Card,3.7
ORD2736,2024-05-22,  Central  ,home & kitchen,Widget B,4,206.93,26.0,Cash,3.8
ORD2491,10-02-2024,SOUTH,HOME & KITCHEN,Gadget X,8,294.8,62.0,Debit Card,4.1
ORD1813,09 Oct 2024,central,HOME & KITCHEN,Accessory M,3,247.65,64.0,Cash,4.1
ORD1316,04-18-2025,West,HOME & KITCHEN,Item N,9,343.97,35.0,Cash,1.4
ORD2303,2024-02-29,West,CLOTHING,Accessory M,7,258.72,44.0,Debit Card,2.5
ORD2750,07/03/2024,  East  ,Toys,Accessory M,14,96.43,46.0,UPI,2.9
ORD1516,06-26-2024,East,toys,Gadget Y,12,177.0,24.0,Net Banking,2.5
ORD2696,13/10/2024,South,toys,Gadget Y,6,294.22,28.0,Net Banking,3.5
ORD1533,2024-03-05,  North  ,TOYS,Gadget Y,11,389.42,22.0,Net Banking,4.7
ORD2062,2025-02-04,north,Books,Widget B,11,154.9,25.0,UPI,2.9
ORD1271,10-14-2024,west,ELECTRONICS,Widget B,8,169.09,48.0,Debit Card,2.1
ORD1548,20/04/2025,NORTH,Sports,Widget B,2,147.64,57.0,Debit Card,3.9
ORD1964,2024-08-24,NORTH,electronics,Gadget Y,12,368.35,36.0,Debit Card,4.1
ORD2725,26/12/2024,NORTH,Home & Kitchen,Gadget Y,2,143.21,46.0,Net Banking,2.0
ORD2918,28 May 2024,Central,home & kitchen,Gadget Y,4,56.35,26.0,Credit Card,4.2
ORD1598,07-02-2024,East,Books,Gadget Y,2,170.19,61.0,Debit Card,3.4
ORD2710,05-31-2025,East,books,Item N,13,238.21,31.0,Net Banking,1.3
ORD1570,01/11/2024,South,  Sports  ,Accessory M,3,181.9,23.0,Debit Card,4.7
ORD1074,05/06/2024,East,  Books  ,Device Q,5,250.9,67.0,Debit Card,5.0
ORD1061,26/09/2024,west,Toys,Gizmo Z,1,189.23,23.0,Net Banking,3.5
ORD2264,07/01/2024,NORTH,SPORTS,Gadget Y,1,,32.0,Net Banking,2.7
ORD1809,09/05/2024,west,home & kitchen,Device Q,6,197.41,,Credit Card,1.6
ORD1244,2024-02-18,  South  ,TOYS,Gizmo Z,8,308.92,,Cash,1.6
ORD2496,2024-08-04,NORTH,Books,Gadget X,2,7040.214720782012,55.0,UPI,1.6
ORD2464,27/05/2025,north,clothing,Widget A,1,135.98,32.0,,1.3
ORD1105,2024-07-25,CENTRAL,Books,Gizmo Z,9,232.46,67.0,Debit Card,4.1
ORD1673,2025-06-20,CENTRAL,Clothing,Accessory M,5,183.2,40.0,Debit Card,2.5
ORD1642,01-26-2024,south,Sports,Item N,11,126.3,27.0,Credit Card,3.7
ORD2286,16/01/2025,Central,CLOTHING,Gadget Y,9,397.46,34.0,Debit Card,4.6
ORD1665,29/04/2025,central,Toys,Accessory M,10,316.93,61.0,Debit Card,4.3
ORD1509,2025-02-11,north,Books,Widget B,11,128.34,40.0,Net Banking,1.2
ORD1131,09/10/2024,South,Electronics,Item N,13,124.02,22.0,Credit Card,4.3
ORD1444,2024-01-29,NORTH,Books,Device Q,8,200.28,41.0,Net Banking,4.9
ORD1866,06-09-2024,WEST,Toys,Accessory M,9,335.38,29.0,UPI,
ORD1573,23 Aug 2024,North,Home & Kitchen,Item N,12,105.91,42.0,,2.7
ORD2861,29 Jan 2024,NORTH,Sports,Gizmo Z,3,145.69,62.0,,
ORD2801,28/05/2024,West,BOOKS,Widget B,3,164.5,26.0,Debit Card,1.3
ORD1057,04-21-2025,west,Clothing,Gadget X,1,273.76,33.0,UPI,1.9
ORD2680,17 Aug 2024,NORTH,CLOTHING,Widget A,1,221.64,30.0,Cash,2.5
ORD2085,12-29-2024,West,Sports,Gadget X,7,169.47,69.0,Debit Card,1.6
ORD2149,2024-09-15,South,electronics,Gadget Y,7,274.64,48.0,Cash,4.4
ORD1086,2024-10-15,Central,Clothing,Item N,14,425.54,60.0,Net Banking,1.6
ORD2876,07-18-2024,  West  ,Books,Device Q,10,286.32,37.0,Debit Card,3.9
ORD1771,06-09-2025,SOUTH,toys,Item N,2,244.94,26.0,Cash,2.9
ORD2247,2025-04-28,East,electronics,Gizmo Z,9,156.41,43.0,UPI,4.2
ORD1708,16/08/2024,east,Toys,Device Q,4,74.9,50.0,Cash,1.4
ORD2578,2024-10-26,South,Sports,Accessory M,10,119.19,21.0,Net Banking,
ORD2355,05-01-2024,  Central  ,ELECTRONICS,Accessory M,5,380.46,51.0,UPI,4.8
ORD2583,29 Dec 2024,EAST,books,Item N,13,150.68,32.0,Debit Card,4.5
ORD1538,08 Oct 2024,CENTRAL,Home & Kitchen,Device Q,8,210.05,42.0,UPI,1.3
ORD2453,04/04/2025,north,SPORTS,Widget B,11,141.38,34.0,UPI,1.9
ORD2195,18/11/2024,  North  ,SPORTS,Gadget X,7,193.36,24.0,UPI,2.2
ORD2574,2024-01-12,North,Electronics,Gizmo Z,6,122.25,48.0,Net Banking,1.2
ORD2779,07/05/2024,south,Clothing,Gizmo Z,5,205.44,39.0,UPI,2.9
ORD1418,04-13-2025,West,  Books  ,Item N,10,71.66,60.0,Cash,4.3
ORD2871,19/02/2025,  East  ,TOYS,Device Q,2,148.79,25.0,Net Banking,4.6
ORD2073,05/02/2025,South,home & kitchen,Accessory M,5,133.8,67.0,UPI,2.1
ORD2726,12-06-2024,SOUTH,HOME & KITCHEN,Gadget X,5,546.48,58.0,Net Banking,
ORD2296,10 Jun 2024,CENTRAL,HOME & KITCHEN,Gadget X,13,,65.0,,4.1
ORD1851,2024-04-26,Central,Books,Gadget Y,10,285.78,39.0,Debit Card,4.1
ORD2771,25/01/2024,NORTH,Electronics,Gadget Y,3,201.24,26.0,Credit Card,2.5
ORD2748,04-06-2025,East,home & kitchen,Gizmo Z,11,148.25,30.0,UPI,4.1
ORD2743,26 Aug 2024,north,ELECTRONICS,Gadget Y,6,76.25,22.0,UPI,4.4
ORD2785,12/02/2024,North,clothing,Gizmo Z,10,90.86,47.0,Net Banking,1.8
ORD2556,2025-03-30,North,Home & Kitchen,Device Q,9,300.14,44.0,Net Banking,4.2
ORD2751,2024-01-07,Central,home & kitchen,Widget B,6,125.59,25.0,Debit Card,4.2
ORD2818,03/03/2024,west,Clothing,Widget A,10,162.98,49.0,Cash,5.0
ORD1304,02-22-2024,East,HOME & KITCHEN,Gadget Y,12,178.56,61.0,Cash,4.4
ORD2533,26/05/2024,SOUTH,Books,Accessory M,1,406.52,18.0,UPI,4.7
ORD1335,08-07-2024,west,electronics,Item N,13,139.3,21.0,Net Banking,
ORD1995,18 Oct 2024,south,Books,Gadget Y,12,248.48,47.0,Credit Card,3.0
ORD1569,04-27-2024,SOUTH,Clothing,Widget B,11,279.26,28.0,Cash,2.1
ORD1088,04/05/2025,NORTH,electronics,Widget A,13,124.64,59.0,Cash,2.4
ORD1874,12-26-2024,WEST,  Books  ,Widget B,1,112.86,49.0,UPI,1.7
ORD2242,2024-11-30,East,Toys,Widget B,3,108.55,66.0,Debit Card,4.0
ORD2542,2024-06-07,central,TOYS,Widget A,2,2885.395657285338,55.0,Debit Card,
ORD1712,12 Apr 2025,West,home & kitchen,Gadget Y,8,205.55,58.0,UPI,1.6
ORD2768,01-15-2025,  East  ,Home & Kitchen,Item N,14,265.75,53.0,Credit Card,3.0
ORD2873,27 Mar 2024,  Central  ,Electronics,Gizmo Z,6,414.93,60.0,Debit Card,
ORD2397,12-17-2024,West,Toys,Gadget X,10,,25.0,Net Banking,2.5
ORD1221,18 May 2025,north,Clothing,Item N,5,113.92,27.0,UPI,
ORD1319,27/01/2025,CENTRAL,Clothing,Gadget Y,12,144.4,51.0,Credit Card,1.1
ORD2777,21/06/2024,South,Books,Gadget X,4,177.69,37.0,Cash,
ORD1878,03 Mar 2024,west,books,Gadget Y,14,269.77,60.0,Debit Card,1.4
ORD2824,09 Jun 2025,South,Books,Gadget Y,9,165.69,54.0,Debit Card,4.4
ORD1825,28/07/2024,East,  Home & Kitchen  ,Widget A,11,238.14,43.0,Net Banking,1.7
ORD2468,16/04/2024,East,  Electronics  ,Gadget X,4,133.36,22.0,Net Banking,1.3
ORD2483,02-04-2024,north,Clothing,Accessory M,14,88.9,65.0,UPI,4.6
ORD1138,21/08/2024,East,Electronics,Device Q,9,,47.0,Credit Card,3.9
ORD1163,02 Jul 2024,SOUTH,Toys,Gadget Y,5,111.05,,Debit Card,
ORD2804,08 Jul 2024,WEST,books,Item N,1,,53.0,UPI,3.2
ORD2466,10 Oct 2024,North,Electronics,Widget B,2,,68.0,Debit Card,4.2
ORD1960,24 Apr 2024,Central,Books,Item N,11,72.05,68.0,Debit Card,1.1
ORD2482,04-28-2024,East,sports,Widget A,8,228.39,,Net Banking,4.8
ORD2257,28/07/2024,south,Sports,Gizmo Z,3,146.91,41.0,Net Banking,2.4
ORD2194,2024-04-24,East,HOME & KITCHEN,Gadget Y,2,427.93,27.0,Credit Card,3.0
ORD2954,12-10-2024,CENTRAL,sports,Gizmo Z,14,138.74,68.0,Debit Card,3.5
ORD2315,07-24-2024,NORTH,Home & Kitchen,Widget A,13,249.08,47.0,Cash,3.7
ORD2827,2024-07-01,east,Electronics,Device Q,9,100.97,48.0,Credit Card,2.1
ORD1633,2024-02-16,SOUTH,Sports,Device Q,11,335.47,21.0,,4.4
ORD2203,16 Jun 2024,East,CLOTHING,Gizmo Z,11,195.58,46.0,Credit Card,4.6
ORD1655,09 Jun 2025,WEST,Toys,Gizmo Z,13,144.66,54.0,Credit Card,1.7
ORD1016,09 Dec 2024,Central,Electronics,Gadget Y,5,117.76,33.0,Debit Card,4.0
ORD2651,06-08-2024,,sports,Accessory M,13,222.2,47.0,Cash,1.2
ORD2180,2024-05-03,East,SPORTS,Widget B,3,296.34,42.0,,2.1
ORD1137,12/08/2024,West,Books,Gadget Y,11,323.46,66.0,Cash,1.3
ORD2240,11/08/2024,CENTRAL,Books,Gizmo Z,7,183.77,64.0,Cash,
ORD1697,12/03/2025,East,Home & Kitchen,Gadget X,2,148.85,43.0,Credit Card,4.6
ORD2097,25 Mar 2025,South,Toys,Widget B,3,211.78,68.0,Credit Card,3.0
ORD2636,2024-10-19,south,Electronics,Gizmo Z,6,150.56,33.0,Credit Card,4.9
ORD1448,10/05/2025,West,Electronics,Gizmo Z,2,313.62,65.0,Credit Card,1.3
ORD2943,20 Aug 2024,central,Toys,Gizmo Z,10,316.1,63.0,Debit Card,3.6
ORD1327,07 Jul 2024,north,Electronics,Widget B,8,147.42,65.0,UPI,1.4
ORD1317,2024-04-26,West,Toys,Gadget X,6,433.33,40.0,Net Banking,4.2
ORD2548,19/01/2024,NORTH,HOME & KITCHEN,Accessory M,5,192.28,53.0,UPI,1.8
ORD1526,25 Mar 2025,East,Toys,Gizmo Z,4,133.62,,UPI,3.3
ORD1087,2025-01-13,EAST,Sports,Item N,10,104.78,46.0,Debit Card,4.3
ORD2654,2025-05-23,Central,Toys,Gadget Y,4,214.66,47.0,Debit Card,1.2
ORD1148,21 Jan 2025,  East  ,home & kitchen,Item N,6,205.56,30.0,Debit Card,1.1
ORD2643,2025-03-14,East,Clothing,Widget B,1,140.69,36.0,Cash,4.6
ORD2223,2025-06-07,Central,sports,Gizmo Z,5,319.23,,UPI,4.0
ORD2478,19 Oct 2024,EAST,books,Gadget X,1,280.48,53.0,Credit Card,4.2
ORD1365,2024-09-24,  West  ,  Toys  ,Widget B,10,110.57,30.0,Credit Card,1.4
ORD1589,2024-09-05,Central,Clothing,Gadget X,5,280.93,37.0,Cash,5.0
ORD2529,2025-06-21,South,CLOTHING,Gizmo Z,13,133.57,33.0,Debit Card,1.8
ORD1198,2024-08-20,,Electronics,Gadget Y,3,259.43,28.0,Cash,2.0
ORD2920,2025-01-08,EAST,Electronics,Gizmo Z,12,239.84,53.0,Net Banking,1.8
ORD1192,10-30-2024,South,Electronics,Gadget Y,12,198.86,33.0,Cash,3.3
ORD1404,30/01/2025,north,Books,Widget B,1,332.01,60.0,Debit Card,3.3
ORD2594,14/04/2025,North,CLOTHING,Widget B,8,214.9,20.0,Credit Card,4.8
ORD2682,15 Jan 2025,CENTRAL,Books,Widget A,12,242.43,22.0,UPI,3.3
ORD1483,2024-04-26,South,Clothing,Gizmo Z,8,234.78,46.0,UPI,2.4
ORD2477,2025-05-25,South,ELECTRONICS,Gadget Y,2,131.38,29.0,UPI,1.5
ORD1791,16/03/2025,Central,SPORTS,Widget B,4,180.91,51.0,UPI,4.0
ORD1799,27 Apr 2024,North,Sports,Gadget X,9,216.52,47.0,Debit Card,3.7
ORD1384,2025-01-10,North,Clothing,Gadget Y,1,60.37,66.0,Cash,4.6
ORD1750,10/01/2025,West,books,Gizmo Z,3,58.18,41.0,,1.3
ORD1422,2024-02-08,North,sports,Accessory M,11,111.46,59.0,Debit Card,
ORD1314,27/02/2024,,Electronics,Gadget Y,7,111.58,30.0,Debit Card,3.0
ORD2021,2025-03-25,West,Toys,Widget B,9,122.71,51.0,Net Banking,3.9
ORD1543,04-08-2024,West,Home & Kitchen,Item N,11,132.01,34.0,Cash,2.7
ORD1913,08 Jan 2024,CENTRAL,Books,Widget A,7,170.53,68.0,Cash,1.3
ORD1662,05-20-2025,South,TOYS,Gizmo Z,12,254.0,54.0,UPI,1.8
ORD1902,09-20-2024,North,  Clothing  ,Widget B,4,68.67,43.0,Cash,4.2
ORD2414,2025-02-23,west,HOME & KITCHEN,Gadget X,1,166.66,33.0,Debit Card,2.5
ORD1685,20/04/2024,Central,sports,Item N,8,74.71,35.0,Cash,1.1
ORD2699,07-26-2024,  South  ,Home & Kitchen,Gizmo Z,13,333.2,28.0,Debit Card,4.0
ORD1159,19 Feb 2025,Central,electronics,Widget A,7,159.55,52.0,Credit Card,1.7
ORD1999,2024-10-22,North,Electronics,Widget B,11,267.81,62.0,Net Banking,4.1
ORD2316,30 Mar 2025,  East  ,home & kitchen,Item N,12,230.99,54.0,Credit Card,1.8
ORD2800,2024-04-08,East,toys,Device Q,1,335.94,43.0,Debit Card,
ORD1202,07/02/2025,east,clothing,Gizmo Z,2,103.68,55.0,Net Banking,3.6
ORD2023,2024-03-13,central,Home & Kitchen,Gadget X,10,205.31,21.0,Cash,1.8
ORD2553,30/12/2024,North,electronics,Gadget X,13,260.24,20.0,Net Banking,2.0
ORD2342,15 Feb 2024,west,BOOKS,Widget B,3,72.01,46.0,UPI,3.5
ORD1112,18/08/2024,east,toys,Accessory M,13,199.59,24.0,Net Banking,3.3
ORD2830,09-02-2024,west,books,Gadget X,3,163.23,41.0,UPI,
ORD2249,11-19-2024,Central,BOOKS,Device Q,13,187.84,,Debit Card,1.8
ORD1980,02-10-2024,Central,Home & Kitchen,Widget A,14,134.34,19.0,Cash,1.1
ORD1922,21/02/2025,Central,Toys,Gizmo Z,8,152.85,24.0,UPI,2.4
ORD2537,2024-03-09,  East  ,SPORTS,Gizmo Z,7,170.78,67.0,Net Banking,3.4
ORD2609,2024-09-19,South,Home & Kitchen,Gizmo Z,9,225.94,42.0,Net Banking,2.4
ORD2714,12 Oct 2024,North,Home & Kitchen,Device Q,10,,66.0,Net Banking,2.1
ORD2868,19/03/2024,south,  Electronics  ,Gadget Y,2,147.55,20.0,UPI,1.2
ORD1815,11/01/2024,Central,Clothing,Item N,14,188.71,51.0,Credit Card,
ORD2381,02-13-2025,central,Sports,Widget B,6,296.37,48.0,Cash,4.0
ORD2306,03/06/2025,north,BOOKS,Widget A,14,334.61,49.0,Debit Card,3.0
ORD1679,03-07-2024,North,Books,Widget B,7,87.67,59.0,Net Banking,4.2
ORD2093,16 Jan 2024,North,SPORTS,Gizmo Z,7,76.14,58.0,Credit Card,2.4
ORD1080,2025-04-16,north,Sports,Accessory M,266,125.9,58.0,Debit Card,3.9
ORD2782,2025-06-15,west,Toys,Device Q,2,,60.0,Debit Card,4.8
ORD2755,2025-02-08,West,Books,Item N,14,211.69,43.0,Credit Card,1.9
ORD2552,05/10/2024,West,Home & Kitchen,Accessory M,8,219.11,63.0,Cash,1.8
ORD1752,05-16-2024,East,SPORTS,Widget B,6,319.48,27.0,Net Banking,3.3
ORD2334,11 Jan 2024,North,home & kitchen,Widget B,5,158.26,40.0,Cash,
ORD2054,10 Apr 2025,south,Home & Kitchen,Item N,12,197.92,66.0,UPI,4.0
